id	source
kb_administrative_publication_eksperthjælpiforbi...1549	kb_administrative_publication
municipality_meetings_abfea...1521	municipality_meetings
health_hovedstaden_4278	health_hovedstaden
kb_administrative_publication_pesticidtruslenmod...2827	kb_administrative_publication
skat_SKM2007.731.LSR	skat
health_hovedstaden_18488	health_hovedstaden
retspraksis_1940	retspraksis
health_hovedstaden_24301	health_hovedstaden
eur-lex-sum-da_556	eur-lex-sum-da
skat_SKM2015.302.VLR	skat
maalfrid_c7504ca5dc15667853c1787fc84d4cd03fa7a388_30	ncc_maalfrid
health_hovedstaden_14525	health_hovedstaden
kb_administrative_publication_nationalstrategifo...8944	kb_administrative_publication
skat_SKM2020.234.VLR	skat
maalfrid_c4375b5ecb627442b8b1822dfb3fbf662df9cc16_11	ncc_maalfrid
kb_administrative_publication_vejledningomordina...5331	kb_administrative_publication
opensub_211792	opensubtitles
wikisource_4546	wikisource
8067	Domsdatabasen
skat_SKM2008.594.LSR	skat
skat_SKM2009.26.VLR	skat
wikisource_3626	wikisource
skat_SKM2004.28.LR	skat
skat_SKM2003.114.LSR	skat
kb_administrative_publication_finansielårsrapport...4331	kb_administrative_publication
skat_SKM2020.159.BR	skat
wikisource_12801	wikisource
skat_SKM2020.104.BR	skat
health_hovedstaden_6845	health_hovedstaden
5506	Domsdatabasen
skat_SKM2014.436.SR	skat
retspraksis_3450	retspraksis
kb_administrative_publication_digitalsikkerhedi...11619	kb_administrative_publication
skat_SKM2013.372.HR	skat
maalfrid_ddbbe6cbc59d11a7aa2b23a2bd900709e20a1b5a_144	ncc_maalfrid
health_hovedstaden_15692	health_hovedstaden
health_hovedstaden_22580	health_hovedstaden
health_hovedstaden_13710	health_hovedstaden
municipality_meetings_efcddb...5964	municipality_meetings
kb_administrative_publication_betænkningomstaten...7038	kb_administrative_publication
kb_historical_letters_helsingøraugus...1293	kb_historical_letters
tidsskrift-dk_01137	tidsskrift-dk
digibok_2016051048157	ncc_books
kb_administrative_publication_praksisnærtkompeten...10172	kb_administrative_publication
health_hovedstaden_15706	health_hovedstaden
maalfrid_7d5c8e22014190ac7f2636dbed02a37a5f087aca_534	ncc_maalfrid
health_hovedstaden_14930	health_hovedstaden
maalfrid_4e7b4f96ecd2b3180a618c36b0ff530daa9d0f24_3	ncc_maalfrid
retspraksis_2765	retspraksis
retspraksis_642	retspraksis
digibok_2014100807573	ncc_books
municipality_meetings_bddfadb...470	municipality_meetings
retspraksis_2567	retspraksis
kb_administrative_publication_kollegialvejledning...5228	kb_administrative_publication
digibok_2018010308009	ncc_books
kb_administrative_publication_evalueringafkommun...10977	kb_administrative_publication
kb_administrative_publication_undervisningidansk...9170	kb_administrative_publication
digibok_2010063006116	ncc_books
4215	Domsdatabasen
1345	Domsdatabasen
kb_historical_letters_afkchristianviii...10618	kb_historical_letters
kb_administrative_publication_ecstasyidanmark...7584	kb_administrative_publication
danske-taler_1234	danske-taler
health_hovedstaden_7155	health_hovedstaden
health_hovedstaden_13037	health_hovedstaden
health_hovedstaden_2218	health_hovedstaden
kb_administrative_publication_vejledningomforeby...9425	kb_administrative_publication
municipality_meetings_fafeb...12619	municipality_meetings
health_hovedstaden_2140	health_hovedstaden
kb_administrative_publication_forbindelsermellem...562	kb_administrative_publication
danske-taler_3309	danske-taler
kb_administrative_publication_etableringafenoff...7166	kb_administrative_publication
health_hovedstaden_6010	health_hovedstaden
grundtvig_1871_1460_txt	grundtvig
6441	Domsdatabasen
7565	Domsdatabasen
kb_historical_letters_brevtiloberstløjtn...5402	kb_historical_letters
retspraksis_3447	retspraksis
kb_administrative_publication_vejledningomcok...5337	kb_administrative_publication
health_hovedstaden_21294	health_hovedstaden
2076	Domsdatabasen
health_hovedstaden_4721	health_hovedstaden
health_hovedstaden_14854	health_hovedstaden
kb_administrative_publication_publicservicedenæ...10008	kb_administrative_publication
health_hovedstaden_5701	health_hovedstaden
tidsskrift-dk_03886	tidsskrift-dk
retspraksis_2826	retspraksis
municipality_meetings_cdfebdb...2549	municipality_meetings
retspraksis_532	retspraksis
kb_administrative_publication_kommunalpolitikernes...3178	kb_administrative_publication
health_hovedstaden_23242	health_hovedstaden
maalfrid_c45daef29b6df00cefe867b2d93ea02e301f55db_425	ncc_maalfrid
kb_administrative_publication_betænkningomfinans...7036	kb_administrative_publication
retspraksis_2921	retspraksis
kb_administrative_publication_silbrickmiljøvenli...10529	kb_administrative_publication
maalfrid_e2bc4107a7e877e5ab75f9434a3fcb729b6af614_1	ncc_maalfrid
kb_historical_letters_berlindsteapri...6615	kb_historical_letters
municipality_meetings_afddca...9106	municipality_meetings
retspraksis_2442	retspraksis
health_hovedstaden_18244	health_hovedstaden
kb_administrative_publication_effektiviseringafg...4068	kb_administrative_publication
danske-taler_5116	danske-taler
149	Domsdatabasen
kb_historical_letters_hrcancellir...2340	kb_historical_letters
municipality_meetings_bb...5807	municipality_meetings
maalfrid_7d31884e4c34b784e646c62d131af8311d0e428a_56	ncc_maalfrid
municipality_meetings_efeda...1355	municipality_meetings
miljoeportalen_268	miljoeportalen
11069	Domsdatabasen
tidsskrift-dk_00922	tidsskrift-dk
health_hovedstaden_19376	health_hovedstaden
kb_administrative_publication_målingafindtrængni...8399	kb_administrative_publication
retspraksis_401	retspraksis
kb_administrative_publication_effektivoutsourcing...363	kb_administrative_publication
tidsskrift-dk_03224	tidsskrift-dk
kb_administrative_publication_vurderingogdeklare...928	kb_administrative_publication
ep_09-01-12-023	ep
kb_historical_letters_udenrigsministergre...2727	kb_historical_letters
health_hovedstaden_11619	health_hovedstaden
gutenberg_41045	gutenberg
municipality_meetings_cfdaba...5190	municipality_meetings
3759	Domsdatabasen
fm-udgivelser_126	fm-udgivelser
municipality_meetings_aadba...18238	municipality_meetings
eur-lex-sum-da_80	eur-lex-sum-da
naat_1985dronningmargretheii	naat
tidsskrift-dk_02012	tidsskrift-dk
1263	Domsdatabasen
tidsskrift-dk_00650	tidsskrift-dk
8745	Domsdatabasen
retspraksis_735	retspraksis
5549	Domsdatabasen
retspraksis_2539	retspraksis
tidsskrift-dk_01569	tidsskrift-dk
7591	Domsdatabasen
eur-lex-sum-da_534	eur-lex-sum-da
kb_administrative_publication_kortlægningafmigra...2510	kb_administrative_publication
10878	Domsdatabasen
kb_administrative_publication_overvågningafudred...5081	kb_administrative_publication
health_hovedstaden_727	health_hovedstaden
tidsskrift-dk_00858	tidsskrift-dk
175	Domsdatabasen
kb_administrative_publication_initiativerpåbolig...4934	kb_administrative_publication
health_hovedstaden_15295	health_hovedstaden
kb_administrative_publication_vejeindogudafkr...3584	kb_administrative_publication
opensub_5709149	opensubtitles
tidsskrift-dk_00737	tidsskrift-dk
digibok_2010110806022	ncc_books
kb_administrative_publication_nationaltvarslingss...10738	kb_administrative_publication
kb_historical_letters_tirsdagdjuli...13250	kb_historical_letters
kb_administrative_publication_redegørelseombrand...8102	kb_administrative_publication
maalfrid_c5e3224813df7fc6db567cecf7c1bbb34bccd665_34	ncc_maalfrid
ep_11-02-02-015	ep
tidsskrift-dk_01056	tidsskrift-dk
ft_20161M36	ft
kb_historical_letters_brevxparisd...8810	kb_historical_letters
retspraksis_998	retspraksis
kb_administrative_publication_vækstmarkedsstrategi...4352	kb_administrative_publication
tidsskrift-dk_00105	tidsskrift-dk
5377	Domsdatabasen
kb_administrative_publication_forbrugeriendigit...5074	kb_administrative_publication
digibok_2009031103015	ncc_books
kb_administrative_publication_evalueringafresult...10050	kb_administrative_publication
health_hovedstaden_7220	health_hovedstaden
municipality_meetings_aaa...13509	municipality_meetings
maalfrid_2c6332c2c56905aa7416e8d15513bc944a1f6422_70	ncc_maalfrid
health_hovedstaden_19483	health_hovedstaden
4783	Domsdatabasen
kb_administrative_publication_denlillelevnedsmid...6598	kb_administrative_publication
kb_historical_letters_københavnfebr...1577	kb_historical_letters
dannet_31399	dannet
maalfrid_bfc00933551633add722f1945403646a77867970_57	ncc_maalfrid
municipality_meetings_fdceced...3052	municipality_meetings
kb_historical_letters_grevmoltkehvitfeld...2602	kb_historical_letters
fm-udgivelser_155	fm-udgivelser
retspraksis_2537	retspraksis
tidsskrift-dk_03789	tidsskrift-dk
maalfrid_59e507d154238335c1ada6e99ab1e6b2a541110a_14	ncc_maalfrid
kb_administrative_publication_engangsmundbindkort...10439	kb_administrative_publication
retspraksis_3372	retspraksis
kb_administrative_publication_målenestatusra...765	kb_administrative_publication
health_hovedstaden_16440	health_hovedstaden
health_hovedstaden_24096	health_hovedstaden
retspraksis_578	retspraksis
retspraksis_4118	retspraksis
municipality_meetings_dbfabab...6905	municipality_meetings
tidsskrift-dk_00989	tidsskrift-dk
5336	Domsdatabasen
health_hovedstaden_9850	health_hovedstaden
11083	Domsdatabasen
maalfrid_f1961f57d0653ef55f7de86241cd6ee76ad4b252_25	ncc_maalfrid
health_hovedstaden_6785	health_hovedstaden
fm-udgivelser_372	fm-udgivelser
kb_historical_letters_lørdagdejanuar...10938	kb_historical_letters
kb_administrative_publication_atskabedeltagelse...4955	kb_administrative_publication
kb_administrative_publication_vejledningomoveren...5047	kb_administrative_publication
kb_administrative_publication_matrikelløseindsats...11561	kb_administrative_publication
municipality_meetings_ffcb...16458	municipality_meetings
retspraksis_2610	retspraksis
11273	Domsdatabasen
health_hovedstaden_20724	health_hovedstaden
ep_08-12-15-018	ep
ep_07-11-13-022	ep
kb_historical_letters_torfæustilarnemag...5603	kb_historical_letters
municipality_meetings_fffdb...4448	municipality_meetings
health_hovedstaden_19598	health_hovedstaden
municipality_meetings_aaebba...2667	municipality_meetings
health_hovedstaden_1373	health_hovedstaden
4413	Domsdatabasen
ep_07-12-11-017	ep
miljoeportalen_580	miljoeportalen
11076	Domsdatabasen
digibok_2008090213004	ncc_books
health_hovedstaden_16054	health_hovedstaden
maalfrid_8ff753e1bf3b9bae7bf9efabab069b43f2ec8d6f_6	ncc_maalfrid
kb_historical_letters_oslokjæ...2157	kb_historical_letters
kb_historical_letters_frachristianaugust...9368	kb_historical_letters
10972	Domsdatabasen
danske-taler_106	danske-taler
kb_historical_letters_kiøbenhavnden...6687	kb_historical_letters
municipality_meetings_daecfaa...19174	municipality_meetings
eur-lex-sum-da_766	eur-lex-sum-da
jvj_Mindets-Tavle	jvj
municipality_meetings_fccfa...1609	municipality_meetings
health_hovedstaden_23589	health_hovedstaden
ep_10-12-14-013	ep
eur-lex-sum-da_41	eur-lex-sum-da
opensub_5170435	opensubtitles
1883_Pontoppidan_SandingeMenighed	memo
7500	Domsdatabasen
health_hovedstaden_2702	health_hovedstaden
kb_historical_letters_tilsammechristia...8425	kb_historical_letters
ep_96-04-17	ep
tidsskrift-dk_04033	tidsskrift-dk
8248	Domsdatabasen
retspraksis_3463	retspraksis
maalfrid_e65eaf981f8e25edd074b5ae5d43cf7dfa461d67_204	ncc_maalfrid
municipality_meetings_cbebad...3780	municipality_meetings
kb_administrative_publication_konkurrencenpåmark...11722	kb_administrative_publication
health_hovedstaden_4219	health_hovedstaden
1920	Domsdatabasen
kb_historical_letters_grevbismarcktilv...2923	kb_historical_letters
retspraksis_4348	retspraksis
kb_administrative_publication_fritskolevalgkonkl...4953	kb_administrative_publication
3968	Domsdatabasen
kb_administrative_publication_visionerforfremtid...10920	kb_administrative_publication
municipality_meetings_acdcbeaaeca...15799	municipality_meetings
miljoeportalen_582	miljoeportalen
ep_09-03-25-011	ep
retspraksis_3093	retspraksis
tidsskrift-dk_01815	tidsskrift-dk
health_hovedstaden_6080	health_hovedstaden
health_hovedstaden_1902	health_hovedstaden
kb_administrative_publication_denkommunalesektor...1139	kb_administrative_publication
5639	Domsdatabasen
1012	Domsdatabasen
municipality_meetings_eeeea...4752	municipality_meetings
health_hovedstaden_21967	health_hovedstaden
municipality_meetings_dbdca...578	municipality_meetings
ep_07-09-26-010	ep
retspraksis_3538	retspraksis
health_hovedstaden_229	health_hovedstaden
kb_historical_letters_tilsammeberlin...8420	kb_historical_letters
1895_Henckel_AnnaSofieReventlow	memo
health_hovedstaden_9841	health_hovedstaden
kb_administrative_publication_bloddonorerogaids...1191	kb_administrative_publication
municipality_meetings_feeffb...806	municipality_meetings
ep_10-04-21-006	ep
health_hovedstaden_3882	health_hovedstaden
kb_historical_letters_arnemagnussontil...6087	kb_historical_letters
municipality_meetings_daecfaa...19171	municipality_meetings
miljoeportalen_135	miljoeportalen
retspraksis_1846	retspraksis
opensub_6509913	opensubtitles
ep_06-11-15-006	ep
health_hovedstaden_14472	health_hovedstaden
kb_administrative_publication_videnispilifolke...3850	kb_administrative_publication
ep_10-05-17-017	ep
miljoeportalen_659	miljoeportalen
health_hovedstaden_21489	health_hovedstaden
11193	Domsdatabasen
health_hovedstaden_18530	health_hovedstaden
health_hovedstaden_15679	health_hovedstaden
kb_administrative_publication_konkurrencenpåmark...11824	kb_administrative_publication
kb_administrative_publication_sekskommunersgode...1935	kb_administrative_publication
health_hovedstaden_18804	health_hovedstaden
health_hovedstaden_14752	health_hovedstaden
ft_20111M13	ft
municipality_meetings_dbefecfb...15738	municipality_meetings
kb_historical_letters_febrjac...384	kb_historical_letters
tidsskrift-dk_03688	tidsskrift-dk
miljoeportalen_886	miljoeportalen
kb_administrative_publication_rapportfraarbejdsg...1717	kb_administrative_publication
kb_administrative_publication_hjemløshedidanmark...9846	kb_administrative_publication
municipality_meetings_febcbdffb...8611	municipality_meetings
kb_administrative_publication_strategiformiljøfa...10933	kb_administrative_publication
retspraksis_3738	retspraksis
maalfrid_c243ae45d6090c96cfb293c5e23e24add532295d_14	ncc_maalfrid
health_hovedstaden_19653	health_hovedstaden
maalfrid_0d47404c8849fd0ea21f5f6dff7d9c41d39e66ed_21	ncc_maalfrid
kb_historical_letters_fralaubtilhnc...12427	kb_historical_letters
kb_administrative_publication_livetmeddemenss...9049	kb_administrative_publication
health_hovedstaden_3242	health_hovedstaden
11095	Domsdatabasen
health_hovedstaden_213	health_hovedstaden
kb_administrative_publication_nyeinitiativerskal...1555	kb_administrative_publication
kb_historical_letters_magnúsarasontilar...5785	kb_historical_letters
municipality_meetings_afcdabc...13348	municipality_meetings
kb_administrative_publication_landspatientregister...6222	kb_administrative_publication
1889_NielsenZ_Maagen	memo
ep_04-01-15	ep
kb_administrative_publication_energiforbrugogbes...428	kb_administrative_publication
health_hovedstaden_19582	health_hovedstaden
opensub_44232	opensubtitles
ep_08-04-09-025	ep
danske-taler_4420	danske-taler
8120	Domsdatabasen
health_hovedstaden_2433	health_hovedstaden
grundtvig_1836_562_txt	grundtvig
kb_administrative_publication_aftaleomkommunerne...5921	kb_administrative_publication
digibok_2017103026002	ncc_books
health_hovedstaden_19429	health_hovedstaden
tidsskrift-dk_02561	tidsskrift-dk
6832	Domsdatabasen
kb_administrative_publication_udvidetproducentans...10322	kb_administrative_publication
health_hovedstaden_4088	health_hovedstaden
digibok_2008110412002	ncc_books
maalfrid_aa8ff77748a8aa7762b3d2316aa5c73b9ce0537e_8	ncc_maalfrid
kb_historical_letters_romtorsdagfeb...8890	kb_historical_letters
kb_administrative_publication_monitoreringafforl...11307	kb_administrative_publication
6075	Domsdatabasen
health_hovedstaden_10612	health_hovedstaden
548	Domsdatabasen
8506	Domsdatabasen
grundtvig_1840_662_txt	grundtvig
health_hovedstaden_3762	health_hovedstaden
kb_historical_letters_fralzeuthentilk...11130	kb_historical_letters
kb_administrative_publication_størrevalgfrihedi...4752	kb_administrative_publication
2599	Domsdatabasen
maalfrid_3e35d387fab68bd387aef14ce888a8b6274fcafb_203	ncc_maalfrid
8508	Domsdatabasen
retspraksis_1445	retspraksis
health_hovedstaden_15544	health_hovedstaden
eur-lex-sum-da_115	eur-lex-sum-da
6754	Domsdatabasen
kb_administrative_publication_sagkyndigbevisførel...9022	kb_administrative_publication
maalfrid_09fe54a485bd1fa2ed7fbb491ac64d164fcb703b_4	ncc_maalfrid
maalfrid_eb7ae46f45547403ec3b1f551c812f907e7b108a_27	ncc_maalfrid
maalfrid_cff7bef37c2cfb1c5cc4e7d2bd11ba9b375ce3e9_142	ncc_maalfrid
municipality_meetings_eaccbdabf...144	municipality_meetings
health_hovedstaden_24696	health_hovedstaden
health_hovedstaden_7345	health_hovedstaden
municipality_meetings_fdddaeba...18064	municipality_meetings
kb_administrative_publication_regionalevækstpartn...2830	kb_administrative_publication
retspraksis_2000	retspraksis
kb_administrative_publication_omskiftemellemægt...820	kb_administrative_publication
kb_administrative_publication_påvejmodwaystage...6250	kb_administrative_publication
2479	Domsdatabasen
kb_administrative_publication_indsatsbeskrivelsef...12789	kb_administrative_publication
kb_administrative_publication_udførelseaffærdsel...2859	kb_administrative_publication
opensub_5909318	opensubtitles
kb_administrative_publication_termiskassistereto...2661	kb_administrative_publication
ep_09-11-26-004	ep
ft_20131M97	ft
municipality_meetings_ca...16370	municipality_meetings
1217	Domsdatabasen
health_hovedstaden_3965	health_hovedstaden
miljoeportalen_1299	miljoeportalen
miljoeportalen_2076	miljoeportalen
kb_administrative_publication_ungeudenuddannelse...12592	kb_administrative_publication
opensub_4282676	opensubtitles
health_hovedstaden_3158	health_hovedstaden
7569	Domsdatabasen
digibok_2009012203002	ncc_books
kb_administrative_publication_afskrivningerbetænk...6148	kb_administrative_publication
maalfrid_fa75f52d82174920c2852f8843a6a13ee8fb2f1f_18	ncc_maalfrid
retspraksis_4062	retspraksis
eur-lex-sum-da_706	eur-lex-sum-da
1566	Domsdatabasen
adl_bang08val	adl
8307	Domsdatabasen
kb_historical_letters_tilsammekjøbenha...8318	kb_historical_letters
7332	Domsdatabasen
municipality_meetings_ddec...10259	municipality_meetings
health_hovedstaden_874	health_hovedstaden
retspraksis_1471	retspraksis
kb_administrative_publication_temarapportr...1206	kb_administrative_publication
4532	Domsdatabasen
health_hovedstaden_24469	health_hovedstaden
health_hovedstaden_13115	health_hovedstaden
4261	Domsdatabasen
kb_administrative_publication_infrastrukturanalys...2890	kb_administrative_publication
1732	Domsdatabasen
kb_administrative_publication_afrapporteringfrau...2963	kb_administrative_publication
kb_administrative_publication_betænkningomspecia...7325	kb_administrative_publication
danske-taler_2844	danske-taler
kb_administrative_publication_rutinebrugafcypte...3496	kb_administrative_publication
adl_hjort_04	adl
ep_10-06-15-015	ep
digibok_2010042703041	ncc_books
kb_administrative_publication_evalueringaftrepar...11269	kb_administrative_publication
opensub_79016	opensubtitles
miljoeportalen_1094	miljoeportalen
kb_administrative_publication_kommunaludligningo...9311	kb_administrative_publication
kb_administrative_publication_hygiejneiældreplej...10307	kb_administrative_publication
municipality_meetings_bacfbd...3600	municipality_meetings
kb_historical_letters_tilprofldietric...12859	kb_historical_letters
municipality_meetings_bafa...15835	municipality_meetings
danske-taler_2002	danske-taler
health_hovedstaden_20747	health_hovedstaden
kb_historical_letters_ptrungstedjan...8135	kb_historical_letters
tidsskrift-dk_02946	tidsskrift-dk
kb_administrative_publication_målogresultatplan...12835	kb_administrative_publication
kb_administrative_publication_risicivedatfåind...4418	kb_administrative_publication
tidsskrift-dk_03743	tidsskrift-dk
kb_administrative_publication_demangeskalbeskyt...5264	kb_administrative_publication
digibok_2010070605136	ncc_books
ep_09-03-09-024	ep
eur-lex-sum-da_832	eur-lex-sum-da
kb_historical_letters_udenrigsministergre...3260	kb_historical_letters
miljoeportalen_425	miljoeportalen
maalfrid_d5f3cfb0ab491267124df8a5232fec5233f2723e_32	ncc_maalfrid
health_hovedstaden_11719	health_hovedstaden
ft_20121M81	ft
health_hovedstaden_5346	health_hovedstaden
digibok_2012101908007	ncc_books
digibok_2006112901044	ncc_books
fm-udgivelser_116	fm-udgivelser
723	Domsdatabasen
kb_administrative_publication_vinduerfagligeretn...10362	kb_administrative_publication
kb_historical_letters_frafogtmannaalbo...6967	kb_historical_letters
11112	Domsdatabasen
kb_administrative_publication_strategifordendan...2695	kb_administrative_publication
7349	Domsdatabasen
kb_administrative_publication_forsvaretierne...3846	kb_administrative_publication
1174	Domsdatabasen
ep_09-04-24-007-19	ep
ep_09-01-13-013	ep
kb_administrative_publication_rapportarbejdsgru...3711	kb_administrative_publication
retspraksis_2892	retspraksis
miljoeportalen_2050	miljoeportalen
digistorting_1908_part6_vol-a2_part2	ncc_parliament
health_hovedstaden_12862	health_hovedstaden
kb_administrative_publication_driftsvilkårforkom...7624	kb_administrative_publication
kb_historical_letters_framolbechminki...6544	kb_historical_letters
digistorting_1909_part8_vol-a_part1	ncc_parliament
tidsskrift-dk_00279	tidsskrift-dk
kb_administrative_publication_dronerogstedspeci...10415	kb_administrative_publication
5091	Domsdatabasen
eur-lex-sum-da_28	eur-lex-sum-da
municipality_meetings_acbacba...17660	municipality_meetings
health_hovedstaden_7631	health_hovedstaden
opensub_5243561	opensubtitles
municipality_meetings_efccbbf...5654	municipality_meetings
health_hovedstaden_24064	health_hovedstaden
municipality_meetings_bccb...14412	municipality_meetings
kb_administrative_publication_årsrapportskat...12100	kb_administrative_publication
7428	Domsdatabasen
tidsskrift-dk_00373	tidsskrift-dk
health_hovedstaden_24449	health_hovedstaden
miljoeportalen_111	miljoeportalen
ep_00-03-01	ep
maalfrid_a82b2d2e3b95837b2e93f9a24a9aeaeed7b0e900_131	ncc_maalfrid
2213	Domsdatabasen
retspraksis_1197	retspraksis
retspraksis_696	retspraksis
dannet_39136	dannet
health_hovedstaden_359	health_hovedstaden
ft_20101M36	ft
maalfrid_6247daae4a172c879f08fd81788269f1af034482_20	ncc_maalfrid
3437	Domsdatabasen
municipality_meetings_cbaeffab...12710	municipality_meetings
kb_administrative_publication_viarbejderformilj...3100	kb_administrative_publication
danske-taler_3801	danske-taler
kb_administrative_publication_evalueringafindsat...10564	kb_administrative_publication
kb_administrative_publication_årsrapportstyr...12880	kb_administrative_publication
kb_administrative_publication_bilagtilretsplejer...5781	kb_administrative_publication
health_hovedstaden_14684	health_hovedstaden
kb_historical_letters_forsskåltilmich...12000	kb_historical_letters
danske-taler_4483	danske-taler
wikicomment_10798	wiki_misc
ft_20141M59	ft
municipality_meetings_cdecbfed...2402	municipality_meetings
eur-lex-sum-da_885	eur-lex-sum-da
municipality_meetings_acffad...2155	municipality_meetings
kb_administrative_publication_uddannelselæringo...8379	kb_administrative_publication
eur-lex-sum-da_917	eur-lex-sum-da
municipality_meetings_fbbbfab...5758	municipality_meetings
opensub_5456205	opensubtitles
health_hovedstaden_18610	health_hovedstaden
1884_Kielland_Fortuna	memo
tidsskrift-dk_00207	tidsskrift-dk
kb_administrative_publication_aftaleomfordeling...2041	kb_administrative_publication
kb_historical_letters_magnusjónssonivig...6089	kb_historical_letters
miljoeportalen_1495	miljoeportalen
maalfrid_c8a1acbd5e7c9d6af52da1b9dc9a56cf80d64ed8_15	ncc_maalfrid
kb_administrative_publication_arbejdsmiljøoghelb...12005	kb_administrative_publication
opensub_3870733	opensubtitles
kb_administrative_publication_åritaldanmark...4617	kb_administrative_publication
retspraksis_2364	retspraksis
grundtvig_1843_744_txt	grundtvig
municipality_meetings_ecbdeb...16653	municipality_meetings
ep_11-03-09-006	ep
digibok_2011041820021	ncc_books
kb_administrative_publication_rammeforsøgpåeuds...11235	kb_administrative_publication
health_hovedstaden_16097	health_hovedstaden
tidsskrift-dk_03074	tidsskrift-dk
municipality_meetings_bafeee...16724	municipality_meetings
municipality_meetings_fbfeea...424	municipality_meetings
municipality_meetings_dddadfeb...11413	municipality_meetings
digibok_2009051212001_part0	ncc_books
maalfrid_205fd229a6d2202b6c76a92ba811846cdb8af129_1	ncc_maalfrid
maalfrid_2cc287dcac355e9e200e4b8bd2a89a7a087fd754_16	ncc_maalfrid
kb_administrative_publication_kvalitetogrelevans...7813	kb_administrative_publication
kb_historical_letters_privatlondo...9514	kb_historical_letters
digistorting_1891_part6_vol-a_part4	ncc_parliament
digibok_2006112101078	ncc_books
1661	Domsdatabasen
4514	Domsdatabasen
kb_administrative_publication_jegkommerheller...2309	kb_administrative_publication
maalfrid_58dac9290dbec3fc45e8ba2f4d12df95a372b55d_1	ncc_maalfrid
opensub_4269556	opensubtitles
maalfrid_e65eaf981f8e25edd074b5ae5d43cf7dfa461d67_14	ncc_maalfrid
health_hovedstaden_14627	health_hovedstaden
maalfrid_cb1bd13975e8ca7a7b362223b3c4caa2aca125eb_32	ncc_maalfrid
municipality_meetings_ddbebeefa...4043	municipality_meetings
805	Domsdatabasen
kb_administrative_publication_mændogkvinderpåd...2017	kb_administrative_publication
tidsskrift-dk_02608	tidsskrift-dk
municipality_meetings_bddeebdb...5226	municipality_meetings
opensub_4257956	opensubtitles
3732	Domsdatabasen
maalfrid_7b52c86c9696a7ab0359fbe21edaf1515c0e356f_120	ncc_maalfrid
maalfrid_84d38c2bff9b881fc94018b648ecb8648a32c4ec_7	ncc_maalfrid
maalfrid_54aa1d1f66861ffe6ab45f590da746b0b535328a_83	ncc_maalfrid
maalfrid_c7504ca5dc15667853c1787fc84d4cd03fa7a388_22	ncc_maalfrid
grundtvig_1817_306_10_txt	grundtvig
miljoeportalen_1740	miljoeportalen
health_hovedstaden_16240	health_hovedstaden
municipality_meetings_addcfc...4306	municipality_meetings
kb_administrative_publication_beretningforo...2980	kb_administrative_publication
health_hovedstaden_909	health_hovedstaden
1747	Domsdatabasen
maalfrid_aa8ff77748a8aa7762b3d2316aa5c73b9ce0537e_44	ncc_maalfrid
opensub_5750455	opensubtitles
kb_administrative_publication_bestandenafnatravn...2831	kb_administrative_publication
danske-taler_4959	danske-taler
retspraksis_481	retspraksis
ep_07-12-11-016	ep
municipality_meetings_cadcebe...15586	municipality_meetings
8363	Domsdatabasen
ep_08-05-07-019	ep
ft_20171M78	ft
kb_administrative_publication_energikravtilbygge...9268	kb_administrative_publication
digibok_2013111908007	ncc_books
1578	Domsdatabasen
eur-lex-sum-da_438	eur-lex-sum-da
health_hovedstaden_12079	health_hovedstaden
municipality_meetings_af...11523	municipality_meetings
tidsskrift-dk_01279	tidsskrift-dk
kb_administrative_publication_analyseforudsætninge...11628	kb_administrative_publication
kb_administrative_publication_inkluderenderammer...3661	kb_administrative_publication
retspraksis_2950	retspraksis
health_hovedstaden_14617	health_hovedstaden
5729	Domsdatabasen
municipality_meetings_aaa...5526	municipality_meetings
digibok_2019010748506	ncc_books
kb_administrative_publication_urinvejsgenerhosmæ...902	kb_administrative_publication
2111	Domsdatabasen
municipality_meetings_ebbcce...16300	municipality_meetings
adl_helg06val2	adl
health_hovedstaden_2959	health_hovedstaden
opensub_5903438	opensubtitles
health_hovedstaden_14737	health_hovedstaden
kb_historical_letters_majtilk...10321	kb_historical_letters
kb_administrative_publication_erhvervslivetsinves...5069	kb_administrative_publication
maalfrid_dd3d9671d1a669e893f2842a02663d8c84b0bf9c_11	ncc_maalfrid
3422	Domsdatabasen
kb_administrative_publication_årsredegørelse...12423	kb_administrative_publication
kb_administrative_publication_forekomstaflegione...6267	kb_administrative_publication
kb_administrative_publication_anbefalingervedrøre...1615	kb_administrative_publication
health_hovedstaden_21123	health_hovedstaden
fm-udgivelser_57	fm-udgivelser
health_hovedstaden_2249	health_hovedstaden
health_hovedstaden_10310	health_hovedstaden
municipality_meetings_edefdca...1884	municipality_meetings
kb_administrative_publication_bedrehjælptilofre...10583	kb_administrative_publication
health_hovedstaden_367	health_hovedstaden
municipality_meetings_abeaaac...14149	municipality_meetings
digistorting_1871_part-stid_vol-1_part3	ncc_parliament
eur-lex-sum-da_758	eur-lex-sum-da
grundtvig_1811_165_txt	grundtvig
kb_administrative_publication_civilstyrelsensårsr...12150	kb_administrative_publication
kb_administrative_publication_forebyggelsesindsats...2069	kb_administrative_publication
municipality_meetings_efecbfc...5060	municipality_meetings
kb_administrative_publication_betænkningvedrørend...5227	kb_administrative_publication
retspraksis_3635	retspraksis
kb_administrative_publication_strategiforsamarbe...4518	kb_administrative_publication
eur-lex-sum-da_623	eur-lex-sum-da
